,Tarih,Şimdi_x,Açılış_x,Yüksek_x,Düşük_x,Hac._x,Fark %_x
952,18.04.2023,194044.0,193916.0,194631.0,193715.0,,"0,07%"
953,19.04.2023,194037.0,193995.0,194783.0,193765.0,,"0,00%"
954,20.04.2023,194075.0,194040.0,194223.0,193700.0,,"0,02%"
955,21.04.2023,194096.0,194066.0,194103.0,193888.0,,"0,01%"
956,24.04.2023,194073.0,194074.0,194504.0,193787.0,,"-0,01%"
957,25.04.2023,194269.0,194076.0,194708.0,193930.0,,"0,10%"
958,26.04.2023,194278.0,194280.0,194380.0,193950.0,,"0,00%"
959,27.04.2023,194405.0,194275.0,197168.0,194130.0,,"0,07%"
960,28.04.2023,194492.0,194405.0,194707.0,194165.0,,"0,04%"
961,01.05.2023,194612.0,194530.0,194835.0,194489.0,,"0,06%"
962,02.05.2023,194806.0,194623.0,194900.0,194340.0,,"0,10%"
963,03.05.2023,194799.0,194790.0,195007.0,194505.0,,"0,00%"
964,04.05.2023,194918.0,194789.0,195051.0,194575.0,,"0,06%"
965,05.05.2023,195139.0,194871.0,195329.0,194111.0,,"0,11%"
966,08.05.2023,195067.0,195021.0,197618.0,194237.0,,"-0,04%"
967,09.05.2023,195261.0,195065.0,195429.0,194200.0,,"0,10%"
968,10.05.2023,195448.0,195259.0,195827.0,194340.0,,"0,10%"
969,11.05.2023,195706.0,195446.0,199132.0,193230.0,,"0,13%"
970,12.05.2023,195783.0,195716.0,196692.0,194205.0,,"0,04%"
971,15.05.2023,196847.0,196345.0,198962.0,195475.0,,"0,54%"
972,16.05.2023,197352.0,196834.0,198392.0,196615.0,,"0,26%"
973,17.05.2023,197759.0,197359.0,197805.0,196451.0,,"0,21%"
974,18.05.2023,198144.0,197757.0,198520.0,196558.0,,"0,19%"
975,19.05.2023,198124.0,198154.0,198256.0,197650.0,,"-0,01%"
976,22.05.2023,198650.0,198217.0,200083.0,197860.0,,"0,27%"
977,23.05.2023,198683.0,198650.0,203206.0,198100.0,,"0,02%"
978,24.05.2023,199122.0,198683.0,199164.0,198564.0,,"0,22%"
979,25.05.2023,199793.0,199107.0,202300.0,198971.0,,"0,34%"
980,26.05.2023,199727.0,199793.0,204700.0,198869.0,,"-0,03%"
981,29.05.2023,201453.0,199941.0,201841.0,199779.0,,"0,86%"
982,30.05.2023,206202.0,201491.0,210304.0,201091.0,,"2,36%"
983,31.05.2023,207596.0,206243.0,210114.0,205485.0,,"0,68%"
984,01.06.2023,209012.0,207590.0,211652.0,207425.0,,"0,68%"
985,02.06.2023,209632.0,208959.0,210556.0,208098.0,,"0,30%"
986,05.06.2023,212745.0,210860.0,215428.0,210286.0,,"1,48%"
987,06.06.2023,219604.0,212732.0,219653.0,212336.0,,"3,22%"
988,07.06.2023,233001.0,219459.0,235635.0,218970.0,,"6,10%"
989,08.06.2023,235037.0,233000.0,236420.0,229589.0,,"0,87%"
990,09.06.2023,233985.0,235037.0,236326.0,230226.0,,"-0,45%"
991,12.06.2023,236653.0,236502.0,239212.0,234798.0,,"1,14%"
992,13.06.2023,236435.0,236655.0,237863.0,232325.0,,"-0,09%"
993,14.06.2023,235736.0,236410.0,236882.0,234161.0,,"-0,30%"
994,15.06.2023,236478.0,235616.0,236973.0,234155.0,,"0,31%"
995,16.06.2023,236157.0,236552.0,236791.0,234576.0,,"-0,14%"
996,19.06.2023,235734.0,236256.0,236773.0,234622.0,,"-0,18%"
997,20.06.2023,235771.0,235841.0,236633.0,234617.0,,"0,02%"
998,21.06.2023,235613.0,235840.0,236313.0,233837.0,,"-0,07%"
999,22.06.2023,248903.0,235585.0,249358.0,234867.0,,"5,64%"
1000,23.06.2023,252375.0,249058.0,258083.0,248430.0,,"1,39%"
1001,26.06.2023,260718.0,253242.0,262548.0,252574.0,,"3,31%"
1002,27.06.2023,260342.0,260771.0,262191.0,255352.0,,"-0,14%"
1003,28.06.2023,260441.0,260686.0,262337.0,259477.0,,"0,04%"
1004,29.06.2023,260366.0,260502.0,261264.0,260226.0,,"-0,03%"
1005,30.06.2023,260511.0,260357.0,260915.0,255296.0,,"0,06%"
1006,03.07.2023,259214.0,257460.0,262287.0,257316.0,,"-0,50%"
1007,04.07.2023,259509.0,259215.0,260999.0,259091.0,,"0,11%"
1008,05.07.2023,261509.0,259645.0,263269.0,259350.0,,"0,77%"
1009,06.07.2023,261111.0,261641.0,262246.0,258325.0,,"-0,15%"
1010,07.07.2023,260564.0,261349.0,262362.0,260075.0,,"-0,21%"
1011,10.07.2023,261417.0,261419.0,262827.0,259398.0,,"0,33%"
1012,11.07.2023,261160.0,262033.0,262490.0,260497.0,,"-0,10%"
1013,12.07.2023,261612.0,261124.0,262630.0,260986.0,,"0,17%"
1014,13.07.2023,260622.0,261505.0,262373.0,259273.0,,"-0,38%"
1015,14.07.2023,261923.0,260717.0,262657.0,259853.0,,"0,50%"
1016,17.07.2023,263651.0,262231.0,265010.0,259309.0,,"0,66%"
1017,18.07.2023,269534.0,263651.0,271027.0,263248.0,,"2,23%"
1018,19.07.2023,268255.0,269385.0,272219.0,266486.0,,"-0,47%"
1019,20.07.2023,268554.0,268317.0,271400.0,267322.0,,"0,11%"
1020,21.07.2023,269705.0,268334.0,271653.0,266084.0,,"0,43%"
1021,24.07.2023,269809.0,269734.0,271576.0,268277.0,,"0,04%"
1022,25.07.2023,269284.0,269809.0,271698.0,269039.0,,"-0,19%"
1023,26.07.2023,269283.0,269295.0,270763.0,268952.0,,"0,00%"
1024,27.07.2023,269571.0,269119.0,270068.0,268921.0,,"0,11%"
1025,28.07.2023,269064.0,269604.0,269832.0,268962.0,,"-0,19%"
1026,31.07.2023,269368.0,269227.0,270256.0,268836.0,,"0,11%"
1027,01.08.2023,269736.0,269389.0,273919.0,269248.0,,"0,14%"
1028,02.08.2023,269673.0,269755.0,274710.0,269032.0,,"-0,02%"
1029,03.08.2023,270238.0,269657.0,274931.0,269248.0,,"0,21%"
1030,04.08.2023,269112.0,272515.0,274277.0,269112.0,,"-0,42%"
1031,07.08.2023,270103.0,270036.0,270728.0,269630.0,,"0,37%"
1032,08.08.2023,269973.0,270105.0,272577.0,269613.0,,"-0,05%"
1033,09.08.2023,269955.0,269964.0,273051.0,264085.0,,"-0,01%"
1034,10.08.2023,271229.0,269949.0,273869.0,269867.0,,"0,47%"
1035,11.08.2023,270454.0,271229.0,274539.0,268501.0,,"-0,29%"
1036,14.08.2023,270571.0,271164.0,272481.0,269456.0,,"0,04%"
1037,15.08.2023,270654.0,270611.0,270833.0,270253.0,,"0,03%"
1038,16.08.2023,270810.0,270652.0,272304.0,270368.0,,"0,06%"
1039,17.08.2023,271300.0,270828.0,272523.0,270770.0,,"0,18%"
1040,18.08.2023,271075.0,271295.0,272650.0,270786.0,,"-0,08%"
1041,21.08.2023,271568.0,270541.0,272157.0,269299.0,,"0,18%"
1042,22.08.2023,272042.0,271555.0,273170.0,268926.0,,"0,17%"
1043,23.08.2023,271962.0,271972.0,273115.0,269680.0,,"-0,03%"
1044,24.08.2023,257874.0,271873.0,272798.0,250250.0,,"-5,18%"
1045,25.08.2023,265515.0,256531.0,265600.0,255680.0,,"2,96%"
1046,28.08.2023,263140.0,263574.0,265763.0,262011.0,,"-0,89%"
1047,29.08.2023,265606.0,263168.0,266405.0,257953.0,,"0,94%"
1048,30.08.2023,266868.0,265585.0,267702.0,264535.0,,"0,48%"
1049,31.08.2023,266921.0,266828.0,269384.0,266090.0,,"0,02%"
1050,01.09.2023,267276.0,266938.0,267482.0,266280.0,,"0,13%"
1051,04.09.2023,267784.0,265843.0,268039.0,265843.0,,"0,19%"
1052,05.09.2023,267691.0,267772.0,268991.0,265416.0,,"-0,03%"
1053,06.09.2023,267970.0,267762.0,270840.0,267088.0,,"0,10%"
1054,07.09.2023,268513.0,268261.0,270454.0,267747.0,,"0,20%"
1055,08.09.2023,268433.0,268409.0,270221.0,267690.0,,"-0,03%"
1056,11.09.2023,268825.0,268032.0,269027.0,267872.0,,"0,15%"
1057,12.09.2023,269256.0,268836.0,271666.0,267908.0,,"0,16%"
1058,13.09.2023,268897.0,269233.0,270169.0,268722.0,,"-0,13%"
1059,14.09.2023,269461.0,268895.0,272635.0,268858.0,,"0,21%"
1060,15.09.2023,269940.0,269488.0,271672.0,268840.0,,"0,18%"
1061,18.09.2023,269897.0,269417.0,272068.0,269016.0,,"-0,02%"
1062,19.09.2023,270254.0,269911.0,271189.0,269585.0,,"0,13%"
1063,20.09.2023,270149.0,270266.0,272042.0,267101.0,,"-0,04%"
1064,21.09.2023,271190.0,270486.0,271754.0,269055.0,,"0,39%"
1065,22.09.2023,271700.0,271189.0,274459.0,270915.0,,"0,19%"
1066,25.09.2023,272201.0,271940.0,273956.0,271360.0,,"0,18%"
1067,26.09.2023,273491.0,272221.0,275452.0,271780.0,,"0,47%"
1068,27.09.2023,273321.0,273480.0,276605.0,268896.0,,"-0,06%"
1069,28.09.2023,274635.0,273405.0,275054.0,273279.0,,"0,48%"
1070,29.09.2023,274071.0,274633.0,276650.0,273480.0,,"-0,21%"
1071,02.10.2023,274667.0,274711.0,276726.0,273145.0,,"0,22%"
1072,03.10.2023,275442.0,274693.0,277510.0,274150.0,,"0,28%"
1073,04.10.2023,275593.0,275461.0,277262.0,272575.0,,"0,05%"
1074,05.10.2023,275875.0,275597.0,276808.0,274150.0,,"0,10%"
1075,06.10.2023,276155.0,275875.0,277854.0,275210.0,,"0,10%"
1076,09.10.2023,277247.0,276878.0,281125.0,275585.0,,"0,40%"
1077,10.10.2023,277341.0,277260.0,278945.0,276770.0,,"0,03%"
1078,11.10.2023,277241.0,277341.0,278539.0,275934.0,,"-0,04%"
1079,12.10.2023,278249.0,277241.0,278775.0,276900.0,,"0,36%"
1080,13.10.2023,277981.0,278595.0,278965.0,277155.0,,"-0,10%"
1081,16.10.2023,278743.0,277117.0,279665.0,276424.0,,"0,27%"
1082,17.10.2023,279665.0,278692.0,282519.0,278460.0,,"0,33%"
1083,18.10.2023,280466.0,279664.0,281667.0,279400.0,,"0,29%"
1084,19.10.2023,280295.0,280453.0,281899.0,279230.0,,"-0,06%"
1085,20.10.2023,279840.0,280296.0,282290.0,278281.0,,"-0,16%"
1086,23.10.2023,280873.0,280487.0,282250.0,279900.0,,"0,37%"
1087,24.10.2023,281273.0,280875.0,283137.0,279900.0,,"0,14%"
1088,25.10.2023,281532.0,281313.0,283807.0,280500.0,,"0,09%"
1089,26.10.2023,281695.0,281531.0,282982.0,280840.0,,"0,06%"
1090,27.10.2023,281679.0,281734.0,283154.0,280865.0,,"-0,01%"
1091,30.10.2023,282676.0,282319.0,283425.0,281104.0,,"0,35%"
1092,31.10.2023,283074.0,282678.0,284789.0,281615.0,,"0,14%"
1093,01.11.2023,283270.0,283074.0,284284.0,282126.0,,"0,07%"
1094,02.11.2023,284306.0,283271.0,285585.0,281811.0,,"0,37%"
1095,03.11.2023,283797.0,284266.0,285666.0,282965.0,,"-0,18%"
1096,06.11.2023,284530.0,284192.0,284711.0,282866.0,,"0,26%"
1097,07.11.2023,285003.0,284518.0,286424.0,283680.0,,"0,17%"
1098,08.11.2023,285227.0,285007.0,285495.0,284350.0,,"0,08%"
1099,09.11.2023,285293.0,285224.0,285405.0,284218.0,,"0,02%"
1100,10.11.2023,285595.0,285315.0,288050.0,284725.0,,"0,11%"
1101,13.11.2023,286108.0,285559.0,286587.0,284772.0,,"0,18%"
1102,14.11.2023,286462.0,286112.0,287563.0,284258.0,,"0,12%"
1103,15.11.2023,286845.0,286403.0,287722.0,283707.0,,"0,13%"
1104,16.11.2023,287069.0,286845.0,287146.0,285431.0,,"0,08%"
1105,17.11.2023,287051.0,287070.0,288747.0,284905.0,,"-0,01%"
1106,20.11.2023,287850.0,287104.0,287907.0,286031.0,,"0,28%"
1107,21.11.2023,288008.0,287850.0,288305.0,286500.0,,"0,06%"
1108,22.11.2023,288380.0,288008.0,288873.0,287073.0,,"0,13%"
1109,23.11.2023,288323.0,288382.0,289200.0,286120.0,,"-0,02%"
1110,24.11.2023,288656.0,288352.0,289248.0,287804.0,,"0,12%"
1111,27.11.2023,289138.0,288746.0,289238.0,288013.0,,"0,17%"
1112,28.11.2023,289225.0,289132.0,289385.0,288134.0,,"0,03%"
1113,29.11.2023,289478.0,289206.0,289609.0,288163.0,,"0,09%"
1114,30.11.2023,288885.0,289479.0,289530.0,287395.0,,"-0,20%"
1115,01.12.2023,289019.0,288884.0,289629.0,287403.0,,"0,05%"
1116,04.12.2023,289228.0,289141.0,289460.0,288250.0,,"0,07%"
1117,05.12.2023,289198.0,289227.0,289510.0,288530.0,,"-0,01%"
1118,06.12.2023,289200.0,289198.0,289511.0,288540.0,,"0,00%"
1119,07.12.2023,289173.0,289201.0,289449.0,288727.0,,"-0,01%"
1120,08.12.2023,289314.0,289081.0,290889.0,288685.0,,"0,05%"
1121,11.12.2023,289655.0,289503.0,290931.0,288818.0,,"0,12%"
1122,12.12.2023,290265.0,289667.0,290686.0,289333.0,,"0,21%"
1123,13.12.2023,290048.0,290301.0,290895.0,289570.0,,"-0,07%"
1124,14.12.2023,289816.0,290013.0,290525.0,289280.0,,"-0,08%"
1125,15.12.2023,289895.0,289930.0,290625.0,288314.0,,"0,03%"
1126,18.12.2023,290554.0,289478.0,290683.0,288863.0,,"0,23%"
1127,19.12.2023,290916.0,290555.0,291114.0,290165.0,,"0,12%"
1128,20.12.2023,291306.0,290930.0,291390.0,289980.0,,"0,13%"
1129,21.12.2023,291378.0,291306.0,292283.0,290360.0,,"0,02%"
1130,22.12.2023,292732.0,291227.0,294157.0,290584.0,,"0,46%"
1131,25.12.2023,292598.0,291425.0,294018.0,290080.0,,-0.05%
1132,26.12.2023,293114.0,293439.0,295043.0,290904.0,,+0.18%
1133,27.12.2023,293917.0,293111.0,294174.0,292164.0,,+0.27%
1134,28.12.2023,295150.0,293921.0,296994.0,293204.0,,+0.42%
1135,29.12.2023,294768.0,295724.0,297336.0,292100.0,,-0.13%
1136,01.01.2024,295555.0,294477.0,296600.0,294001.0,,+0.27%
1137,02.01.2024,297517.0,295615.0,297694.0,295440.0,,+0.66%
1138,03.01.2024,297901.0,297572.0,299040.0,297190.0,,+0.13%
1139,04.01.2024,298459.0,297903.0,299750.0,296865.0,,+0.19%
1140,05.01.2024,298221.0,298490.0,299162.0,297415.0,,-0.08%
1141,08.01.2024,299205.0,298702.0,299401.0,298004.0,,+0.33%
1142,09.01.2024,299668.0,299220.0,299724.0,298450.0,,+0.15%
1143,10.01.2024,298575.0,299669.0,299783.0,298393.0,,-0.36%
1144,11.01.2024,300669.0,298650.0,304055.0,298266.0,,+0.70%
1145,12.01.2024,301012.0,300672.0,302019.0,299600.0,,+0.11%
1146,15.01.2024,300948.0,300865.0,301816.0,299130.0,,-0.02%
1147,16.01.2024,301217.0,300962.0,303321.0,299096.0,,+0.09%
1148,17.01.2024,301438.0,301224.0,301550.0,300650.0,,+0.07%
1149,18.01.2024,301582.0,301439.0,302017.0,300685.0,,+0.05%
1150,19.01.2024,302069.0,301500.0,302382.0,300915.0,,+0.16%
1151,22.01.2024,302656.0,302148.0,302745.0,301273.0,,+0.19%
1152,23.01.2024,302843.0,302679.0,303087.0,299769.0,,+0.06%
1153,24.01.2024,302344.0,302845.0,303589.0,300855.0,,-0.16%
